type chaussures,prix,adresse,image_lien
Baskets Jordan 1 x Denim Summer,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3905571_uploaded_image1_1664885606.jpg
Chaussures Vans ,15 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3905562_uploaded_image1_1664885431.jpg
Chaussures Stan Smith ,15 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3905553_uploaded_image1_1664885308.jpg
Baskets Nike Air Force ,15 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3905549_uploaded_image1_1664885249.jpg
Chaussures Air Max ,25 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3905545_uploaded_image1_1664885192.jpg
Chaussures Jordan ,25 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3905542_uploaded_image1_1664885122.jpg
Chaussures Converse All Star,5 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3870557_uploaded_image1_1662720444.jpg
Chaussures homme,25 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3905242_uploaded_image1_1664877374.jpg
Chaussures Nike ,20 000CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_3905159_uploaded_image1_1664874628.jpg
Chaussures homme,Prix sur demande,"Patte d'oie, Dakar, Sénégal",https://images.coinafrique.com/thumb_3904560_uploaded_image1_1664823738.jpg
Baskets Yeezy 700 ,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3904275_uploaded_image1_1664813920.jpg
Caussures Yeezy 700 hi-res red,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3904268_uploaded_image1_1664813741.jpg
Chaussures LV Trainers,35 000CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_3902959_uploaded_image1_1664743990.jpg
Chaussures Air Jordan,20 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3902813_uploaded_image1_1664735448.jpg
Baskets Nike Blazer ,20 000CFA,"Ngor, Dakar, Sénégal",https://images.coinafrique.com/thumb_3902679_uploaded_image1_1664728766.jpg
Chaussures Jordan 6,25 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3902393_uploaded_image2_1664716409.jpeg
Chaussures homme,25 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3902131_uploaded_image1_1664703467.jpg
Chaussures homme,25 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3901888_uploaded_image1_1664668595.jpg
 Chaussures Jordan,15 000CFA,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_3901545_uploaded_image3_1664649557.jpeg
Chaussures homme ,20 000CFA,"Biscuiterie, Dakar, Sénégal",https://images.coinafrique.com/thumb_3901220_uploaded_image1_1664637097.jpg
Chaussures Louis vuitton,28 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3901026_uploaded_image3_1664631173.jpeg
Chaussures homme,15 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3901020_uploaded_image3_1664630954.jpeg
Chaussures homme ,20 000CFA,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_3900996_uploaded_image1_1664630373.jpg
Baskets Adidas,14 000CFA,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_3900988_uploaded_image1_1664630221.jpg
Chaussures Vans,25 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3865297_uploaded_image1_1662461417.jpg
Chaussures homme,35 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3865274_uploaded_image1_1662460849.jpg
Baskets homme,15 000CFA,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3862184_uploaded_image1_1662286507.jpg
Chaussures homme ,15 000CFA,"Patte d'oie, Dakar, Sénégal",https://images.coinafrique.com/thumb_3900672_uploaded_image1_1664619996.jpg
Chaussures  Jordan 4,23 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3900257_uploaded_image3_1664585161.jpeg
Chaussures homme ,22 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3864753_uploaded_image3_1662422089.jpeg
Chaussures homme ,20 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3864754_uploaded_image1_1662422171.jpg
Chaussures homme ,35 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3864727_uploaded_image3_1662421041.jpeg
Baskets homme,30 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3899874_uploaded_image1_1664558090.jpg
Baskets Jordan 6,35 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3899871_uploaded_image1_1664557849.jpg
Baskets Air Max 2090,35 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3899821_uploaded_image1_1664555814.jpg
Chaussures Nike SB,35 000CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_3899352_uploaded_image2_1664533206.jpeg
Baskets Air Jordan 4 Retro,30 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3898324_uploaded_image1_1664460950.jpg
Chaussures homme,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3898173_uploaded_image1_1664455922.jpg
Baskets homme,30 000CFA,"Biscuiterie, Dakar, Sénégal",https://images.coinafrique.com/thumb_3897699_uploaded_image1_1664427218.jpg
Baskets Louis Vuitton Trainers,35 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3897686_uploaded_image1_1664422497.jpg
Chaussures enfant,20 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3897394_uploaded_image1_1664399017.jpg
Chaussures Air Jordan,15 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3897365_uploaded_image3_1664578043.jpeg
Chaussures homme,15 000CFA,"Pikine, Sénégal",https://images.coinafrique.com/thumb_3897311_uploaded_image1_1664394314.jpg
Chaussures homme,16 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3813068_uploaded_image1_1659536856.jpg
Sandales Berluti,60 000CFA,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3848212_uploaded_image1_1661530707.jpg
Baskets Nike Air Jordan 1,12 000CFA,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3857203_uploaded_image1_1662044886.jpg
Baskets Nike TN,25 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3856434_uploaded_image1_1662030263.jpg
Chaussures Adidas ,25 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3856430_uploaded_image1_1662030212.jpg
Sandales homme ,18 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3856427_uploaded_image1_1662030156.jpg
Baskets Jordan 4,28 000CFA,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_3855595_uploaded_image1_1661986220.jpg
Chaussures homme,13 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3811044_uploaded_image1_1659452580.jpg
Chaussures Jordan one,13 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3855032_uploaded_image1_1661961189.jpg
Baskets Nike ,15 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3854918_uploaded_image1_1661955840.jpg
Chaussures Jordan 4 ,20 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3853730_uploaded_image1_1661895291.jpg
Chaussures Nike Dunk Low homme,27 000CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_3852095_uploaded_image1_1661808791.jpg
Chaussures Air Jordan 7 rétro Saphir ,30 000CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_3852093_uploaded_image1_1661808714.jpg
Crampons homme ,12 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3807450_uploaded_image1_1659292843.jpg
Chaussures Nike,13 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3807443_uploaded_image1_1659292553.jpg
Chaussures homme ,13 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3807445_uploaded_image1_1659292726.jpg
Chaussures homme  ,13 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3807453_uploaded_image1_1659292989.jpg
Sandales homme,15 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3851921_uploaded_image1_1661800689.jpg
Chaussures Jordan,Prix sur demande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3850681_uploaded_image1_1661722379.jpg
Chaussures homme ,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3850585_uploaded_image1_1661716256.jpg
Sandales homme,6 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3850461_uploaded_image2_1661707084.jpeg
Chaussures homme ,23 000CFA,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_3850441_uploaded_image1_1661704534.jpg
Souliers homme,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3850372_uploaded_image1_1661699417.jpg
Baskets homme ,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3850338_uploaded_image1_1661696916.jpg
Boots homme ,35 000CFA,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_3849993_uploaded_image1_1661670696.jpg
Baskets homme,25 000CFA,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_3849991_uploaded_image1_1661670254.jpg
Mocassins homme,13 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3804177_uploaded_image1_1659048258.jpg
Baskets All Stars Converse,13 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3804175_uploaded_image1_1659048176.jpg
Chaussures homme,20 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3804167_uploaded_image1_1659047815.jpg
Baskets homme,13 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3804152_uploaded_image1_1659047247.jpg
Baskets Adidas Stan Smith,13 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3804146_uploaded_image1_1659046937.jpg
Chaussures Nike Air Max  Xtravis,25 000CFA,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_3848085_uploaded_image1_1661525835.jpg
 Chaussures homme ,30 000CFA,"Point E, Dakar, Sénégal",https://images.coinafrique.com/thumb_3847786_uploaded_image1_1661514307.jpg
Chaussures enfant ,15 000CFA,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3847280_uploaded_image2_1661475816.jpeg
Chaussures homme,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3846147_uploaded_image1_1661428470.jpg
Baskets  homme,20 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3846111_uploaded_image1_1661427354.jpg
Chaussures homme,20 000CFA,"Patte d'oie, Dakar, Sénégal",https://images.coinafrique.com/thumb_3844905_uploaded_image2_1661356071.jpeg
Chaussures Nike Air Force 1,15 000CFA,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3844904_uploaded_image1_1661356039.jpg
 Tapettes homme,2 500CFA,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_3844738_uploaded_image1_1661350645.jpg
Baskets  Air Jordan,13 500CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3843862_uploaded_image1_1661301711.jpg
Baskets homme,20 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3841650_uploaded_image1_1661191116.jpg
Baskets Air Jordan,14 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3840664_uploaded_image1_1661154322.jpg
Chaussures Adidas Gazelle,Prix sur demande,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_3840564_uploaded_image1_1661131393.jpg
Baskets Air Jordan,20 000CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_3840078_uploaded_image1_1661099296.jpg
Chaussures Nike Air Force 1,12 500CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_3840070_uploaded_image1_1661099157.jpg
Chaussures orthopédiques,Prix sur demande,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3840036_uploaded_image1_1661097732.jpg
Chaussures Nike Air Force 1,15 000CFA,"Pikine, Sénégal",https://images.coinafrique.com/thumb_3839370_uploaded_image1_1661030950.jpg
Chaussures homme ,60 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3837926_uploaded_image1_1660933552.jpg
Chaussures Louis Vuitton,20 000CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_3837631_uploaded_image1_1660922864.jpg
Mocassins homme,15 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3836854_uploaded_image1_1660885437.jpg
Baskets  Nike Tiempo,15 000CFA,"Sipres, Dakar, Sénégal",https://images.coinafrique.com/thumb_3835058_uploaded_image1_1660774627.jpg
Chaussures homme,20 000CFA,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3834838_uploaded_image1_1660763447.jpg
Chaussures homme,15 000CFA,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3834834_uploaded_image1_1660763079.jpg
Baskets Nike Air Max 97,8 500CFA,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3834280_uploaded_image1_1660743505.jpg
Chaussures homme,20 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3832862_uploaded_image2_1660671957.jpeg
 Chaussures homme ,27 000CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_3832664_uploaded_image1_1660665165.jpg
Baskets Jordan 11,35 000CFA,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/thumb_3832405_uploaded_image1_1660656061.jpg
Sandales Gucci,5 000CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_3832402_uploaded_image1_1660656023.jpg
Tapettes Gucci,5 000CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_3832230_uploaded_image1_1660651053.jpg
Bakets Jordan 1,24 000CFA,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3830969_uploaded_image1_1660568222.jpg
Baskets Nike Air Max,22 000CFA,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3830968_uploaded_image1_1660568111.jpg
Chaussures homme,25 000CFA,"Point E, Dakar, Sénégal",https://images.coinafrique.com/thumb_3830649_uploaded_image1_1660555005.jpg
Baskets Nike Air Force 1 ,12 500CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_3829342_uploaded_image1_1660430310.jpg
Chaussures homme ,125 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3829108_uploaded_image1_1660417458.jpg
Chaussures homme ,35 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3829029_uploaded_image3_1660412770.jpeg
Chaussures  Balenciaga ,25 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3828962_uploaded_image1_1660409448.jpg
Sandales orthopédiques homme ,10 000CFA,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3828662_uploaded_image1_1660398422.jpg
Baskets Air Jordan,13 500CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3828230_uploaded_image1_1660378236.jpg
Tapettes homme,5 000CFA,"Pikine, Sénégal",https://images.coinafrique.com/thumb_3827262_uploaded_image1_1660311783.jpg
Baskets Air Jordan 4 ,25 000CFA,"Pikine, Sénégal",https://images.coinafrique.com/thumb_3827255_uploaded_image1_1660311509.jpg
Chaussures Yeezy,17 000CFA,"Pikine, Sénégal",https://images.coinafrique.com/thumb_3827248_uploaded_image1_1660311341.jpg
Baskets Nike ,Prix sur demande,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/thumb_3826517_uploaded_image1_1660263084.jpg
Chaussures homme,30 000CFA,"Point E, Dakar, Sénégal",https://images.coinafrique.com/thumb_3825564_uploaded_image1_1660223421.jpg
Chaussures homme,25 000CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3825422_uploaded_image1_1660219052.jpg
Chaussures Nike,20 000CFA,"Biscuiterie, Dakar, Sénégal",https://images.coinafrique.com/thumb_3824843_uploaded_image1_1660190842.jpg
Baskets homme ,Prix sur demande,"Ngor, Dakar, Sénégal",https://images.coinafrique.com/thumb_3824448_uploaded_image1_1660163260.jpg
Chaussures homme,50 000CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_3824179_uploaded_image2_1660150775.jpeg
Tapettes homme,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3823756_uploaded_image1_1660134103.jpg
 Tapettes homme,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3823754_uploaded_image1_1660134031.jpg
Chaussures homme,Prix sur demande,"Patte d'oie, Dakar, Sénégal",https://images.coinafrique.com/thumb_3822937_uploaded_image1_1660079771.jpg
Mocassins homme,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3792576_uploaded_image1_1658336396.jpg
Chaussures homme,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3792560_uploaded_image1_1658335985.jpg
Chaussures homme,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3792549_uploaded_image1_1658335468.jpg
Chaussures homme,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3792537_uploaded_image1_1658335022.jpg
Chaussures homme,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3792532_uploaded_image1_1658334814.jpg
Chaussures homme,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3792517_uploaded_image1_1658334192.jpg
Baskets homme,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3792510_uploaded_image1_1658333821.jpg
Chaussures orthopédiques ,Prix sur demande,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3822451_uploaded_image1_1660059160.jpg
Baskets homme ,15 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3821957_uploaded_image1_1660043602.jpg
Baskets homme ,24 000CFA,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3821653_uploaded_image1_1660031788.jpg
Baskets homme ,24 000CFA,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3821648_uploaded_image1_1660031629.jpg
Air Force 1 Louis Vuitton,30 000CFA,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3821093_uploaded_image1_1659982937.jpg
 Chaussures homme ,20 000CFA,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_3820985_uploaded_image1_1659978578.jpg
Chaussures New Balance,6 000CFA,"Pikine, Sénégal",https://images.coinafrique.com/thumb_3820800_uploaded_image1_1659971848.jpg
Chaussure orthopedic ,10 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3820763_uploaded_image1_1659970405.jpg
Baskets Nike Dunk,30 000CFA,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3819152_uploaded_image1_1659876591.jpg
Baskets homme,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3778180_uploaded_image1_1657303672.jpg
Baskets homme,13 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3778192_uploaded_image1_1657304103.jpg
